годна,заголовок,slug,категория,cta,частота,ключи,причина_отказа
нет,,,,,3499,,"дубль: prichinit-obidu — primaryKeyword ровно «причины обиды», разбор «почему мы обижаемся»"
нет,,,,,3466,,дубль celi-na-god и celi-na-novyy-god
нет,,,,,3385,,"песня «Мама стерпит, бог простит»"
нет,,,,,3326,,"игры и головоломки, омоним слова «цель»"
нет,,,,,3179,,вузовская методичка по возрастной психологии; периодизация закрыта vozrastnye-krizisy-u-rebenka
нет,,,,,3134,,песня Лены Катиной «Полюби себя»
нет,,,,,3123,,сочинение ОГЭ по тексту «Вера никогда не завидовала мальчишкам»
да,Почему становятся абьюзерами: откуда берётся жестокость,pochemu-stanovyatsya-abyuzerami,Отношения,/artterapy,3114,почему абьюзер · почему становятся абьюзерами · почему женщины абьюзеры · абьюзивные женщины · женщина абьюзер в семье · мужчина и женщина абьюзеры · абьюзер женщина простыми,
нет,,,,,3108,,"библейский текст, 1 Кор. 13"
нет,,,,,3091,,"канцелярит: «последовательность действий», дубль dostizhenie-celi"
нет,,,,,3088,,"обществознание, формулировки школьных заданий"
нет,,,,,3070,,"дубль toksichnye-roditeli, тема отмечена покрытой; хвост — книга Сьюзан Форвард и мод для Симс"
нет,,,,,3058,,дубль kak-spravitsya-so-stydom и kak-izbavitsya-ot-styda
нет,,,,,3050,,роман Манаровой «Измену простить нельзя»
нет,,,,,3048,,дубль kak-otpustit-obidu и темы «на меня обиделись и молчат» из части 2
нет,,,,,2962,,"склейка лемматизатора: «выбрали не тот дом», «глагол не тот выбрал»"
нет,,,,,2951,,"дубль prozhit-emocii, podavlenie-emociy, chuvstvo-opustoshennosti"
нет,,,,,2950,,"песня «Кусай локти, завидуй молча»"
нет,,,,,2933,,"вузовская методичка: цель, задачи и методы науки"
нет,,,,,2888,,"канцелярит отчётов: «цель работы достигнута, задачи решены»"
нет,,,,,2879,,дубль net-celi — там есть разделы «Бесцельная жизнь» и «Жизнь без цели»
нет,,,,,2854,,обществознание: средства и цели деятельности
нет,,,,,2828,,покрыто: krizis-podrostkovogo-vozrasta
нет,,,,,2828,,дубль net-celi (раздел «Почему нет желаний: причины») и prichiny-apatii
нет,,,,,2816,,"дубль sila-voli, kak-poborot-len, prokrastinaciya; хвост — бытовое и медицинское «как заставить себя покакать»"
нет,,,,,2810,,порнозапрос
нет,,,,,2692,,"объединена с темой №8: ключи про женщину-абьюзера отданы туда; отдельной статьёй аудитория мимо (мужской и развлекательный интент, «камеди женщина абьюзер»)"
нет,,,,,2647,,"канцелярит: «цель поставлена, задачи определены»"
нет,,,,,2646,,"корпоративное целеполагание, KPI"
нет,,,,,2636,,"дубль: krizis-srednego-vozrasta уже написан для женщины и разбирает 30/40/50, мужская часть — в krizis-srednego-vozrasta-u-muzha"
нет,,,,,2612,,дубль темы «на меня обиделись и молчат» из части 2 и prichinit-obidu
нет,,,,,2574,,порнозапрос
нет,,,,,2563,,"диагностические шкалы Ханина, Тэммл, Тейлора — запрет ТЗ"
нет,,,,,2533,,дубль kak-spravitsya-so-stydom
нет,,,,,2512,,"покрыто: prichiny-apatii, apatiya, kak-spravitsya-s-apatiey"
нет,,,,,2470,,"канцелярит, один ключ без живого запроса"
нет,,,,,2419,,дубль темы «на меня обиделись и молчат» из части 2 — там же ключ «обиделся и ушел»
нет,,,,,2395,,дубль hronicheskaya-ustalost и apatiya; хвост уводит в анализы и лечение
нет,,,,,2349,,"дубль toksichnye-roditeli («как пережить обиду» прямо в заголовке), separatsiya-ot-materi, granicy-s-roditelyami"
нет,,,,,2339,,"дубль dostizhenie-celi, раздел «Как не сдаваться при достижении цели»"
нет,,,,,2334,,"педагогика и корпоратив: ученики, сотрудники, педагоги"
нет,,,,,2309,,поздравления и пожелания
нет,,,,,2293,,дубль темы «простить измену или уйти» из части 2
нет,,,,,2287,,повесть Трифонова
нет,,,,,2170,,дубль chuvstvo-viny
нет,,,,,2152,,юридический запрос про права и обязанности родителей
нет,,,,,2144,,цитата-мем «живые будут завидовать мёртвым»
нет,,,,,2131,,"школьные методики Филлипса и Прихожан — диагностика, запрет ТЗ"
нет,,,,,2115,,поздравления
нет,,,,,2099,,дубль celi-na-god
нет,,,,,2099,,дубль celi-na-god и planirovanie-celey
нет,,,,,2098,,канцелярит + склейка («Ариадна поставила своей целью»)
нет,,,,,2083,,"песня «Прости меня, мама»"
нет,,,,,2054,,методички и практические задания
нет,,,,,2039,,обществознание: деятельность и её цели
нет,,,,,2013,,песня madk1d «Ты чё обиделась»
нет,,,,,2001,,дубль psihologiya-roditelskih-otnosheniy и privyazannost-k-materi; хвост про мать и сына — детская психология
нет,,,,,1947,,менеджмент: методы достижения целей предприятия
нет,,,,,1894,,"покрыто: trevozhnost-opredelenie, povyshennaya-trevozhnost-u-vzroslyh; хвост «симптомы, лечение» — запрет ТЗ"
нет,,,,,1888,,песня Овсянкина «Тебе стыдно»
нет,,,,,1853,,любовные романы про развод и измену
нет,,,,,1850,,порнозапрос
нет,,,,,1833,,романы «читать онлайн бесплатно»
нет,,,,,1831,,учебник Прихожан «Психология тревожности»
нет,,,,,1820,,порнозапрос
нет,,,,,1796,,канцелярит
нет,,,,,1784,,дубль sindrom-otlichnicy («как перестать быть удобной и идеальной») и perfekcionizm
нет,,,,,1769,,"шаблоны и таблицы целей — инструменты, не тема"
нет,,,,,1763,,книга Хелен Анделин «Очарование женственности»
нет,,,,,1719,,"склейка лемматизатора: «плохо выражаю мысли», «плохо мыслишь»; живая часть закрыта navyazchivye-mysli"
нет,,,,,1717,,покрыто: chuvstvo-viny
нет,,,,,1647,,школьная диагностика уровней тревожности — запрет ТЗ
нет,,,,,1626,,"дубль zaedanie-emocij, раздел «Почему мы заедаем эмоции»"
нет,,,,,1610,,педагогика: цели и задачи обучения
нет,,,,,1597,,омоним сида: сервис-синонимайзер
нет,,,,,1592,,дубль smart-celi и раздела «SMART-цели» в dostizhenie-celi
нет,,,,,1579,,"покрыто: диагностические методики выгорания — запрет ТЗ, сама тема закрыта stadii-vygoraniya и kak-ponyat-chto-u-tebya-vygoranie"
нет,,,,,1554,,дубль stydno-za-sebya; хвост про сына — детская психология
да,"Поняла, что выбрала не того: что делать с этим открытием",vybrala-ne-togo,Отношения,/coach,1554,поняла что выбрала не того · выбрала не того мужчину · выбрала не того мужа · выбрала не того парня · выбрала не того человека для жизни · боюсь выбрала не того · девушка выбрала не того,
нет,,,,,1534,,орфография: «обидеться или обидится как правильно»
нет,,,,,1531,,"дубль hronicheskaya-ustalost + перечень симптомов, запрет ТЗ"
нет,,,,,1524,,поздравления и канцелярит
нет,,,,,1496,,дубль celi-na-god и planirovanie-celey
да,Стыдно перед человеком: как перестать прятаться от него,stydno-pered-chelovekom,Психология,/artterapy,1490,стыдно перед человеком · стыдно перед мамой · стыдно перед другом · стыдно перед друзьями · стыдно перед бывшей · стыдно перед женщиной · очень стыдно перед человеком · мне очень как стыдно перед другом · стыдно перед мной,
нет,,,,,1482,,"песня HammAli & Navai «Боже, как завидую»"
нет,,,,,1473,,покрыто: kak-prinyat-i-polyubit-sebya
нет,,,,,1465,,дубль navyazchivye-mysli и kak-izbavitsya-ot-trevozhnosti-i-navyazchivyh-mysley
нет,,,,,1447,,"один ключ, тест-обманка без содержания"
нет,,,,,1430,,манипулятивный интент «как заставить человека думать о себе»
нет,,,,,1404,,дубль kak-spravitsya-s-zavistyu и chernaya-i-belaya-zavist; хвост — песня
нет,,,,,1403,,поздравления
нет,,,,,1399,,канцелярит: «эффективный план достижения цели»
нет,,,,,1396,,дубль kak-perestat-podavlyat-emocii (шаг «вернуть себе словарь») и slovar-aleksitimiya; один ключ без куста
нет,,,,,1390,,покрыто: perfekcionizm
